,FIPS,Sep20p.UnemployRate,Population,White,Black,Asian,Hispanic,ForeignBorn,WorkAtHome,MarriedCouple.HH,NoWife.HH,NoHusband.HH,Alone.HH,MedHouseIncome,Households,PubAssist.HH,GINI,BBInternet.HH,PopPerSqMile,Crude.Mortality,Age.Adjust.Mortality,Poverty,NoHealthIns,Employed.Essential,Computer.HH,AdultwHSdeg,State,RUCC_2013,Description,UrbanRural,Ages5to19,AvgCases,AvgDeaths
1281,26145,8.6,192778,0.69499113,0.181312183,0.012574049,0.083780307,0.024743487,0.027897567,0.435802563,0.052118299,0.14432662,0.306021768,46919,78648,0.028150748,0.4644,0.757921371,250.2,1108.5,816.2,0.176872244,0.052594907,0.256557843,0.832773879,0.895,MI,3,"Metro - Counties in metro areas of fewer than 250,000 population                                                                                                                                        ",Mostly Urban,0.184760075,9954.571429,284.4761905
1282,26147,8.2,159566,0.911835855,0.020963112,0.006655553,0.033096023,0.026553276,0.03469137,0.510253838,0.046678497,0.105423964,0.278280997,55240,64805,0.028902091,0.4327,0.804829874,226.1,1111.6,851.8,0.133161305,0.05568189,0.257302312,0.881413471,0.905,MI,1,Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ,Mostly Urban,0.177240963,5485.380952,109.1904762
1283,26149,7.3,60897,0.866463044,0.021741629,0.004992036,0.077343712,0.033646978,0.034765155,0.520148197,0.055074515,0.111231371,0.257930231,50117,24022,0.021730081,0.4224,0.745358421,122.4,1114.2,874,0.156246866,0.081359133,0.213250776,0.84326867,0.871,MI,4,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area                                                                                                                                 ",Mostly Rural,0.20057739,2923.619048,39.0952381
1284,26151,6.5,41376,0.940811098,0.005268755,0.003238592,0.036712104,0.018875677,0.060766089,0.525234298,0.040456371,0.098841609,0.280982595,45277,17179,0.026427615,0.4342,0.689795681,44.8,1272.7,890.1,0.156371744,0.100918549,0.309459611,0.824145759,0.879,MI,6,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area                                                                                                                                ",Mostly Rural,0.18188001,1091.142857,30.14285714
1285,26153,6.4,8069,0.858222828,0.005081175,0.003841864,0.010038419,0.008055521,0.03802141,0.518651149,0.048343778,0.080572963,0.31363772,40747,3351,0.026857654,0.4295,0.689943301,7.2,1399.8,749.2,0.204740292,0.067319769,0.301211258,0.807520143,0.901,MI,7,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ",Mostly Rural,0.145663454,192.7142857,2.619047619
1286,26155,6.6,68493,0.941906472,0.005781613,0.002861606,0.029127064,0.00927102,0.079866486,0.535777369,0.054684402,0.099455679,0.241375581,54742,27741,0.022637973,0.4041,0.775350564,133.1,1063.4,836.6,0.113832576,0.056635088,0.286073404,0.869254893,0.924,MI,4,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area                                                                                                                                 ",Mostly Rural,0.18088136,2346.142857,48.42857143
1287,26157,6.9,53250,0.934967136,0.011192488,0.003211268,0.033408451,0.008356808,0.052138136,0.544969898,0.053908727,0.086538903,0.26168482,47694,21759,0.023208787,0.4181,0.717174503,69.4,1158.6,826.5,0.153883076,0.05923511,0.332041174,0.847373501,0.893,MI,6,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area                                                                                                                                ",Mostly Rural,0.169796153,2018.952381,65.95238095
1288,26159,6.7,75272,0.813210756,0.031499097,0.00657615,0.114066319,0.047613987,0.04903294,0.529624651,0.04877124,0.10843415,0.263157895,52351,29013,0.026643229,0.4398,0.744493848,125.5,1035.6,840.8,0.154620877,0.083575261,0.290892329,0.857339813,0.872,MI,2,"Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ",Mostly Rural,0.19355947,3327.190476,56.23809524
1289,26161,6,365961,0.702812595,0.116457765,0.090318367,0.046450305,0.124305595,0.04874103,0.457920262,0.031837957,0.087112189,0.296362599,69434,140210,0.0143713,0.4826,0.874723629,488.4,623.5,627.2,0.142020756,0.03866207,0.266522395,0.939918693,0.952,MI,2,"Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ",Mostly Urban,0.190176305,11323.52381,147.5714286
1290,26163,12.5,1761382,0.495757309,0.387103422,0.032427378,0.058591492,0.089300901,0.031183144,0.366616562,0.057991064,0.188169445,0.335149803,45321,676587,0.033722197,0.4974,0.720835606,2974.4,1049.5,914.4,0.230514535,0.071540061,0.241732927,0.855501214,0.859,MI,1,Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ,Mostly Urban,0.193346874,72056.95238,3345.428571
1291,26165,7.1,33111,0.946362236,0.006251699,0.00585908,0.019057111,0.013741657,0.038660771,0.505401057,0.054623458,0.112158125,0.268214204,44166,13053,0.02796292,0.4321,0.706121198,57.9,995.1,744.6,0.162789276,0.082026501,0.245781417,0.839423887,0.895,MI,7,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ",Mostly Rural,0.188278671,779.1904762,15.52380952
1292,27001,5.4,15834,0.939623595,0.00530504,0.003410383,0.01351522,0.012567892,0.068761477,0.537274731,0.04291456,0.071048879,0.301179826,45989,7713,0.040191884,0.4275,0.709710878,8.9,1578.6,885.2,0.129584509,0.043117215,0.335991622,0.837158045,0.91,MN,8,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area                                                                                                               ",Rural,0.141822989,858.7619048,30.33333333
1293,27003,5.7,347431,0.820289496,0.058187093,0.042966805,0.044123869,0.085147842,0.067443137,0.561049445,0.050335835,0.105291372,0.225379982,79923,126848,0.031139632,0.3903,0.875882947,782.1,601.5,615.1,0.060908853,0.041497732,0.270318217,0.927353998,0.939,MN,1,Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ,Mostly Urban,0.196315151,25006.71429,248.0952381
1294,27005,4.2,33773,0.864299885,0.005448139,0.006099547,0.01995677,0.015456134,0.086597246,0.536590791,0.035367391,0.100392971,0.278416253,59278,13487,0.037591755,0.4331,0.770074887,24.7,972.3,698.5,0.123163093,0.071569802,0.336026587,0.861273819,0.926,MN,6,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area                                                                                                                                ",Mostly Rural,0.200505476,2336.904762,23.57142857
1295,27007,4.5,46117,0.72170783,0.010755253,0.008088124,0.023071752,0.01717371,0.063919729,0.431011522,0.056221412,0.143130102,0.291934457,47410,17271,0.057958427,0.4512,0.787215564,17.7,839.4,736.4,0.184546996,0.089142356,0.334218009,0.86596028,0.913,MN,7,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ",Mostly Rural,0.218402984,2445,22.47619048
1296,27009,4.6,39779,0.906533598,0.033233616,0.011010835,0.02270042,0.039895422,0.050139795,0.473022137,0.065918481,0.103656657,0.266325461,56357,16217,0.039588087,0.4192,0.801011284,94.2,882.7,704.7,0.126158652,0.033376647,0.325547727,0.892951841,0.924,MN,3,"Metro - Counties in metro areas of fewer than 250,000 population                                                                                                                                        ",Mostly Urban,0.204627161,3385.047619,58.71428571
1297,27011,2.6,5016,0.975279107,0.000398724,0,0.015948963,0.015948963,0.098057793,0.527704485,0.037379068,0.058047493,0.312225154,51920,2274,0.029903254,0.4494,0.718997361,10.6,1405.9,663,0.114162738,0.052610031,0.447247706,0.78583993,0.902,MN,9,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area                                                                                                           ",Rural,0.172310158,367.3333333,2.095238095
1298,27013,4.5,66322,0.883387111,0.034483279,0.022571696,0.034754682,0.044434728,0.046068096,0.444556491,0.046542295,0.089749059,0.256525618,55861,25783,0.027033317,0.443,0.84474266,85.6,793.2,693.6,0.180884877,0.037086093,0.294033826,0.91645658,0.941,MN,3,"Metro - Counties in metro areas of fewer than 250,000 population                                                                                                                                        ",Mostly Urban,0.199237284,4487.333333,18.76190476
1299,27015,3.5,25211,0.936099322,0.007100075,0.005592797,0.042679783,0.019554956,0.065398491,0.530425869,0.048364551,0.065231572,0.296710465,57728,10731,0.02879508,0.4103,0.782965241,42.4,1121.2,607,0.078019193,0.039958193,0.336617345,0.864691082,0.926,MN,6,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area                                                                                                                                ",Mostly Urban,0.192018554,1676.52381,19.14285714
1300,27017,5.8,35540,0.881738886,0.017698368,0.004867755,0.017585819,0.011845808,0.058684055,0.531897451,0.05582054,0.091295275,0.260023849,60390,13418,0.043374571,0.4071,0.730809361,41.1,1082.9,829.9,0.120483338,0.042093918,0.311688702,0.85072291,0.941,MN,2,"Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ",Mostly Rural,0.19154749,2170.428571,22.61904762
1301,27019,4.5,100416,0.892467336,0.016491396,0.026937938,0.041387827,0.04980282,0.091475402,0.658652237,0.030542229,0.063734241,0.198426866,97895,35852,0.010766484,0.4279,0.890912641,256.9,493.7,560.8,0.039615207,0.030785054,0.248106936,0.941007475,0.964,MN,1,Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ,Mostly Urban,0.225913274,5471.142857,18.33333333
1302,27021,6.6,29022,0.830266694,0.004203708,0.006133278,0.02139756,0.011060575,0.095482745,0.524333051,0.043822557,0.100023065,0.276235873,50173,13007,0.041900515,0.437,0.758053356,14.1,1152,758.9,0.145534807,0.072811989,0.314743955,0.855846852,0.917,MN,9,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area                                                                                                           ",Rural,0.174418214,1635.571429,12.33333333
1303,27023,3.4,12010,0.87826811,0.006411324,0.009242298,0.068692756,0.057535387,0.071604938,0.511180855,0.033150255,0.093173794,0.321890938,54552,5098,0.013534719,0.4185,0.733817183,21.4,1285.7,721,0.099447514,0.079942475,0.339725804,0.836798745,0.907,MN,7,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ",Mostly Rural,0.191271186,1046.142857,13.47619048
1304,27025,5.1,54727,0.936137556,0.012662854,0.010086429,0.020940304,0.0172858,0.086034623,0.600437767,0.04710974,0.085115909,0.207840016,80409,20102,0.02402746,0.3572,0.843050443,129.9,734.3,636.1,0.05602046,0.038980763,0.317206731,0.907422147,0.943,MN,1,Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ,Mostly Rural,0.18906308,3527.52381,18.71428571
1305,27027,3.2,62801,0.877868187,0.030333912,0.010111304,0.044521584,0.04257894,0.097212482,0.520099235,0.039105206,0.079387772,0.279034564,65000,23782,0.030359095,0.4139,0.785005466,56.4,753.9,681.5,0.115748432,0.041918859,0.335681232,0.877848793,0.949,MN,3,"Metro - Counties in metro areas of fewer than 250,000 population                                                                                                                                        ",Mostly Urban,0.220345053,5504.142857,64.0952381
1306,27029,5,8812,0.848161598,0.003858375,0.004425783,0.020540172,0.010780754,0.085435587,0.51735107,0.046847889,0.078947368,0.307692308,46291,3458,0.045980335,0.4636,0.716310006,8.7,1053.6,737.2,0.169509224,0.091462015,0.412137203,0.807981492,0.857,MN,8,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area                                                                                                               ",Rural,0.205488773,580.1428571,9.619047619
1307,27031,4.7,5311,0.858030503,0.004518923,0.008849558,0.022594615,0.058745999,0.064637354,0.527973323,0.028899592,0.079288625,0.278621712,52271,2699,0.031863653,0.4307,0.783253057,3.6,1002.6,599.2,0.129601518,0.053320683,0.246939556,0.894405335,0.966,MN,9,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area                                                                                                           ",Rural,0.122277137,87.85714286,0
1308,27033,3.8,11372,0.865371087,0.006683081,0.034030953,0.074217376,0.057509673,0.059388336,0.532783505,0.044948454,0.072783505,0.324536082,53354,4850,0.034226804,0.4051,0.732371134,18.3,1107.2,579.1,0.124730022,0.052212785,0.3721038,0.831134021,0.904,MN,7,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ",Mostly Rural,0.200428725,1034.666667,5.095238095
1309,27035,4.9,63855,0.950324955,0.007235142,0.004103046,0.014454624,0.014063112,0.051698255,0.529268475,0.044895818,0.082521361,0.280842452,54508,26684,0.029530805,0.4527,0.81258432,62.6,1105.7,709.3,0.10523472,0.049640219,0.283606665,0.884125319,0.937,MN,4,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area                                                                                                                                 ",Mostly Rural,0.178080086,4017.142857,41.76190476
1310,27037,5.7,418201,0.790495479,0.058129942,0.047192618,0.069789407,0.095272369,0.06304405,0.54824408,0.042286942,0.103506844,0.245753822,83288,160144,0.025096163,0.4135,0.884404036,709,612.7,590.8,0.063741128,0.037665779,0.258273681,0.940684634,0.949,MN,1,Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ,Mostly Urban,0.200379469,25277.57143,216.8571429
1311,27039,3.6,20582,0.92265086,0.002380721,0.007968127,0.050092314,0.023272763,0.105663567,0.594734794,0.056412917,0.088963818,0.221112696,71669,7711,0.015302814,0.3795,0.848268707,45.7,653.5,576.7,0.055177479,0.042856446,0.372181448,0.90805343,0.948,MN,3,"Metro - Counties in metro areas of fewer than 250,000 population                                                                                                                                        ",Mostly Rural,0.218066304,984.7142857,1.333333333
1312,27041,3.3,37203,0.960621455,0.004462006,0.00298363,0.015966454,0.012257076,0.068102645,0.560414761,0.03379079,0.057273559,0.294784995,60676,16395,0.028911253,0.4411,0.76968588,56.5,1177.4,696.3,0.082894916,0.031096252,0.297231906,0.875876792,0.95,MN,6,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area                                                                                                                                ",Mostly Rural,0.174772554,2980.571429,44.57142857
1313,27043,4.7,13896,0.912204951,0.001799079,0.002806563,0.066781808,0.02144502,0.085818423,0.509730172,0.045461979,0.074407195,0.328536386,52286,6115,0.029762878,0.4317,0.729190515,20.4,1363.5,731.1,0.116230832,0.052125395,0.345735668,0.821095666,0.916,MN,6,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area                                                                                                                                ",Mostly Rural,0.18164506,686.047619,3.80952381
1314,27045,3.5,20888,0.965291076,0.004883187,0.005074684,0.01541555,0.015128303,0.117131136,0.588132635,0.037230948,0.05875509,0.268644561,59451,8595,0.021175102,0.406,0.74159395,24.2,1085.6,641.4,0.109801428,0.088367108,0.416932308,0.836300175,0.913,MN,3,"Metro - Counties in metro areas of fewer than 250,000 population                                                                                                                                        ",Mostly Rural,0.201879717,836.1904762,0
1315,27047,4.3,30526,0.857531285,0.01228461,0.021064011,0.096245823,0.052119505,0.034838517,0.500462606,0.048573631,0.105474171,0.283731689,52447,12970,0.019429453,0.4189,0.750578258,44.2,1202.1,723.2,0.122466019,0.059879642,0.309907834,0.851272167,0.899,MN,7,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ",Mostly Urban,0.183877679,1700.190476,10.14285714
1316,27049,4.4,46217,0.921652206,0.011229634,0.007616245,0.033385984,0.027608889,0.054412216,0.534665769,0.030601149,0.0950655,0.273805209,64765,19313,0.015740693,0.4171,0.811577694,61,991.9,640.9,0.098875165,0.054719683,0.333611065,0.8887278,0.943,MN,4,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area                                                                                                                                 ",Mostly Urban,0.184095814,2416.952381,33.23809524
1317,27051,3.7,5938,0.952846076,0.001684069,0.000168407,0.022566521,0.011956888,0.103433658,0.571153846,0.039230769,0.076538462,0.268461538,55912,2600,0.033076923,0.4472,0.745,11,1192.1,676.9,0.103971365,0.053586569,0.409636488,0.868846154,0.936,MN,9,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area                                                                                                           ",Rural,0.184527796,319.6666667,6.285714286
1318,27053,6.6,1235478,0.691630284,0.128551055,0.070363859,0.069012965,0.14081999,0.044239703,0.444525658,0.037338423,0.092139447,0.328913394,74113,503476,0.045503659,0.4872,0.853252191,2081.7,694.3,634.2,0.110287401,0.052341131,0.227820326,0.926435421,0.932,MN,1,Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ,Mostly Urban,0.177990477,74456.52381,1189
1319,27055,2.8,18663,0.961903231,0.009859079,0.007019236,0.010823555,0.010716391,0.103324489,0.545287862,0.028480626,0.077374404,0.298985454,58729,8181,0.018457401,0.3941,0.805647231,34.5,866.4,535.2,0.076387378,0.040377215,0.373720976,0.864442,0.946,MN,3,"Metro - Counties in metro areas of fewer than 250,000 population                                                                                                                                        ",Mostly Rural,0.182526882,882.952381,4.714285714
1320,27057,4.5,20862,0.9301601,0.006039689,0.005943821,0.020563704,0.014092609,0.091966459,0.590924756,0.040206778,0.076392878,0.250201034,55472,8705,0.037564618,0.4191,0.777828834,22.1,1008.8,657.7,0.10932881,0.057061547,0.33046875,0.877541643,0.929,MN,7,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ",Mostly Rural,0.17793495,1241.047619,30.47619048
1321,27059,5.3,38974,0.940190896,0.004361882,0.012983014,0.019269256,0.015523169,0.072984206,0.539314379,0.06223643,0.10087063,0.229968712,72473,14702,0.022173854,0.389,0.800231261,86.8,855.9,723.7,0.071307962,0.042415621,0.325223686,0.88314515,0.917,MN,1,Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ,Mostly Rural,0.195117746,2201.952381,21.23809524
1322,27061,6.2,45203,0.918810698,0.004822689,0.004114771,0.014114107,0.010508152,0.055105973,0.540215032,0.037320376,0.075777939,0.285330301,53022,19346,0.034684172,0.4285,0.760260519,16.9,1105.2,691.6,0.132596685,0.055280454,0.343972861,0.850511734,0.936,MN,6,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area                                                                                                                                ",Mostly Rural,0.174939065,2239.571429,26.14285714
1323,27063,3.1,10047,0.926744302,0.001293919,0.028864338,0.034637205,0.027968548,0.064049587,0.540793072,0.036463081,0.063126709,0.28372835,57010,4388,0.020738377,0.4418,0.761166819,14.6,1066,618.7,0.077906269,0.030730479,0.372180451,0.855515041,0.931,MN,7,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ",Mostly Rural,0.179362178,608.2380952,1.904761905
1324,27065,4.9,16004,0.950449888,0.003499125,0.005373657,0.015496126,0.01055986,0.065212743,0.542874864,0.057683362,0.076135835,0.258179563,53300,6449,0.032718251,0.4019,0.722902776,31.1,1073.9,807.4,0.10734248,0.046874014,0.341513821,0.843696697,0.904,MN,6,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area                                                                                                                                ",Mostly Rural,0.178490543,760.8095238,15.80952381
1325,27067,3.6,42658,0.809625393,0.047212715,0.00839233,0.119016363,0.083032491,0.043217609,0.556919576,0.041200072,0.086592011,0.264746392,59089,16699,0.02802563,0.4338,0.793460686,53,894.2,618.4,0.105410247,0.054617345,0.358992608,0.883106773,0.885,MN,4,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area                                                                                                                                 ",Mostly Urban,0.200328711,4699.238095,36.23809524
1326,27069,3.2,4337,0.956190915,0.008531243,0.003458612,0.020982246,0.025363154,0.098191214,0.509783184,0.042305658,0.074563723,0.332628239,57112,1891,0.016393443,0.4007,0.584346906,4.1,1269.3,634.9,0.105828954,0.063215649,0.385402759,0.824960338,0.94,MN,9,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area                                                                                                           ",Rural,0.184271754,284.2857143,11
1327,27071,5.3,12644,0.932853527,0.004824423,0.004033534,0.003242645,0.058130339,0.049583719,0.466043838,0.057312253,0.084980237,0.351060007,47129,5566,0.028386633,0.4583,0.719547251,4.3,1243.3,730,0.163933102,0.040356226,0.274620882,0.825188645,0.923,MN,6,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area                                                                                                                                ",Mostly Urban,0.158230436,455.4285714,6.380952381
1328,27073,3,6773,0.95245829,0.008415768,0.008268123,0.021999114,0.026280821,0.111499476,0.5510796,0.038994521,0.057363841,0.299709958,52199,3103,0.015146632,0.4542,0.761843377,9.5,1221.1,590.3,0.085202469,0.022395912,0.399881692,0.837576539,0.927,MN,9,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area                                                                                                           ",Rural,0.177412049,459.9047619,5.428571429
1329,27075,4.5,10569,0.954394929,0.007380074,0.000283849,0.015327846,0.019301731,0.074000878,0.5087787,0.052672198,0.071387227,0.311016786,59516,5183,0.028361953,0.3855,0.783908933,5.2,1280,682.5,0.085293833,0.040588631,0.319963069,0.876712329,0.96,MN,6,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area                                                                                                                                ",Mostly Rural,0.158255803,470.5714286,9.19047619
1330,27077,4.2,3809,0.930427934,0.000262536,0.008401155,0.01680231,0.013126805,0.129213483,0.537539432,0.049211356,0.058044164,0.327444795,49068,1585,0.013880126,0.361,0.456782334,3.1,1075,630,0.092434736,0.035125067,0.188317984,0.8170347,0.916,MN,9,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area                                                                                                           ",Rural,0.152941176,120.5238095,1
1331,27079,4.5,27983,0.91469821,0.008397956,0.004931566,0.058714219,0.028159954,0.075886601,0.573018209,0.041659003,0.077616333,0.247562994,67451,10874,0.016001471,0.3955,0.786371161,61.7,844.5,683.7,0.087704741,0.045185159,0.320350404,0.883299614,0.928,MN,1,Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ,Mostly Rural,0.198809153,1671.190476,12.0952381
1332,27081,2.4,5707,0.964254424,0.002628351,0.001577011,0.019099352,0.00665849,0.145193261,0.535222672,0.038866397,0.049797571,0.326720648,52301,2470,0.018623482,0.4316,0.687854251,11,1487.1,645,0.103654124,0.049286875,0.42342817,0.789878543,0.913,MN,9,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area                                                                                                           ",Rural,0.190104628,402.3809524,1
1333,27083,3.3,25839,0.843724602,0.033631332,0.040868455,0.066604745,0.072255118,0.05134713,0.510248756,0.042487562,0.093930348,0.293034826,55525,10050,0.032437811,0.4652,0.816517413,36.2,902.8,676.2,0.136130764,0.049410751,0.322892442,0.895422886,0.92,MN,7,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ",Mostly Urban,0.218026223,2453.380952,17.57142857
1334,27085,4.4,35825,0.9117097,0.005498953,0.006252617,0.060376832,0.032379623,0.038421082,0.51410911,0.049919377,0.08774523,0.281779092,61275,14884,0.01894652,0.4113,0.814364418,74.6,1001.6,661.1,0.088549015,0.051461495,0.273055774,0.882289707,0.93,MN,6,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area                                                                                                                                ",Mostly Urban,0.191067896,2566.238095,24.0952381
1335,27087,10.4,5506,0.457682528,0.005085361,0.003814021,0.041590992,0.008354522,0.063311688,0.420536636,0.074819401,0.149638803,0.297213622,44537,1938,0.090299278,0.4381,0.669762642,9.7,1079.6,904.6,0.208744186,0.148776926,0.336931557,0.767801858,0.869,MN,8,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area                                                                                                               ",Rural,0.259091731,336.952381,5.380952381
1336,27089,3,9392,0.934518739,0.003833049,0.003300681,0.044186542,0.017142249,0.13627878,0.55827447,0.048183653,0.063067608,0.283551968,58723,3964,0.016145308,0.3922,0.724772957,5.3,836.6,542.5,0.075467641,0.047414718,0.444120708,0.839556004,0.886,MN,8,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area                                                                                                               ",Rural,0.185411311,577.4285714,10.23809524
1337,27091,3.9,19964,0.932829092,0.002754959,0.003756762,0.042626728,0.011570827,0.073125579,0.491390269,0.056858893,0.073847221,0.3263608,53915,8653,0.026233676,0.4358,0.767595054,29.3,1240.6,652.3,0.133041531,0.061449686,0.356182126,0.842366809,0.927,MN,7,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ",Mostly Rural,0.181069959,1327.904762,22.14285714
1338,27093,3.5,23079,0.941895229,0.005546168,0.002816413,0.03825989,0.020191516,0.06348057,0.558045914,0.054618649,0.064302035,0.277554129,61856,9191,0.031443804,0.4281,0.743988685,38.3,943.3,647.1,0.075999117,0.051792304,0.344331056,0.853443586,0.926,MN,6,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area                                                                                                                                ",Mostly Rural,0.200542589,1584.285714,16.47619048
1339,27095,6.1,25728,0.891169154,0.004236629,0.006063433,0.023476368,0.015625,0.063284929,0.487174428,0.068172849,0.110990529,0.277525651,53888,10136,0.035516969,0.4191,0.750295975,45.6,1291.3,920.9,0.120968704,0.060791836,0.305881866,0.843823994,0.898,MN,1,Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ,Mostly Rural,0.195037485,1753.761905,35.14285714
1340,27097,3.8,32949,0.95799569,0.005341589,0.00467389,0.016601414,0.013475371,0.076199362,0.550860024,0.047597865,0.077550415,0.277876631,54962,13488,0.023279953,0.4342,0.739027284,29.5,944.5,655.7,0.109471548,0.052113367,0.344662853,0.827179715,0.901,MN,6,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area                                                                                                                                ",Mostly Rural,0.193793806,2591.142857,33.28571429
1341,27099,4.2,39602,0.796500177,0.035882026,0.031059037,0.112898338,0.099489925,0.035995692,0.506386273,0.063604696,0.081279835,0.295897304,53665,15502,0.038253129,0.4485,0.774093665,55.1,1069.9,691.1,0.128223588,0.062903844,0.304564684,0.8553735,0.869,MN,4,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area                                                                                                                                 ",Mostly Urban,0.207054066,2915.095238,23
1342,27101,3.4,8353,0.933796241,0.005866156,0.012211182,0.038309589,0.030527954,0.087434858,0.553484603,0.044300378,0.045110751,0.30902215,57500,3702,0.01458671,0.4055,0.749864938,12.4,1068.6,539.4,0.07390722,0.048993451,0.419449671,0.851161534,0.904,MN,9,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area                                                                                                           ",Rural,0.181352209,654.8571429,4.523809524
1343,27103,4.1,33783,0.890418258,0.030784714,0.017168398,0.044489832,0.044519433,0.114042352,0.535405872,0.045690061,0.090124038,0.265112263,65027,12738,0.031480609,0.42,0.832626786,73,664.2,543.3,0.095545657,0.03267312,0.320487294,0.893782383,0.942,MN,3,"Metro - Counties in metro areas of fewer than 250,000 population                                                                                                                                        ",Mostly Urban,0.205782809,1805.714286,27.66666667
1344,27105,3.6,21839,0.600210632,0.045148587,0.064929713,0.271578369,0.194331242,0.041384362,0.51551222,0.070786375,0.092313537,0.28035963,54149,7897,0.04140813,0.4307,0.737368621,29.9,764.4,572.2,0.142963897,0.070699099,0.315697893,0.8477903,0.778,MN,7,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ",Mostly Urban,0.213417171,3267.857143,36.38095238
1345,27107,4.7,6559,0.895868273,0.004421406,0.006250953,0.050160085,0.018447934,0.095533499,0.518371758,0.046469741,0.068443804,0.314121037,55206,2776,0.030979827,0.4143,0.652737752,7.9,1489.6,817.7,0.103394338,0.061780268,0.442806793,0.791066282,0.913,MN,8,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area                                                                                                               ",Rural,0.206431373,381.6190476,7.142857143
1346,27109,4.5,153065,0.805533597,0.057733643,0.058158299,0.04835854,0.109208506,0.035109395,0.536679283,0.034408425,0.094076024,0.268158631,74880,60770,0.032433767,0.452,0.861247326,220.8,704.1,578.8,0.089387474,0.039552915,0.333464436,0.923827546,0.944,MN,3,"Metro - Counties in metro areas of fewer than 250,000 population                                                                                                                                        ",Mostly Urban,0.197191285,7578.952381,40.04761905
1347,27111,3.5,57992,0.92767968,0.012743137,0.006018071,0.033539109,0.025106911,0.067589475,0.578221745,0.032361925,0.061958227,0.284157517,57131,24226,0.031536366,0.4283,0.732518781,29.1,1156.9,656.2,0.092144061,0.046860013,0.360958394,0.851646991,0.923,MN,6,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area                                                                                                                                ",Mostly Rural,0.178497259,3608.714286,31.47619048
